AÑO;MES;Fecha;Tipo día;GRAN BS.AS.;BUENOS AIRES;CENTRO;LITORAL;CUYO;NOROESTE;NORESTE;COMAHUE;PATAGONICA;DEMANDA TOTAL;TEMPERATURA REFERENCIA MEDIA GBA °C
2017;jul-17;05/07/2017;Miercoles habiles;6434.1;1875.4;1367.2;1907.8;971.8;1255.4;889.8;609.4;674.0;15984.8;14.5
2017;jul-17;06/07/2017;Jueves Habiles;7171.4;1938.4;1411.5;1989.2;970.8;1259.6;886.6;606.2;673.8;16907.4;10.0
2017;jul-17;07/07/2017;Viernes habiles;7153.6;1931.8;1481.5;2009.2;978.4;1278.3;884.1;616.6;691.4;17024.9;12.8
2017;jul-17;08/07/2017;Sabado o Semilaborable;6332.9;1806.1;1295.7;1726.7;938.8;1211.6;837.4;580.7;702.9;15432.8;13.1
2017;jul-17;09/07/2017;Domingo o Feriado;6183.0;1549.4;1176.7;1531.2;867.0;1105.5;761.8;548.9;690.9;14414.3;11.4
2017;jul-17;10/07/2017;Lunes habiles;7286.5;1843.2;1479.7;1968.3;998.7;1267.9;870.4;602.0;733.8;17050.5;10.5
2017;jul-17;11/07/2017;Martes Habiles;7422.7;1925.4;1516.9;2000.2;980.1;1338.1;905.4;618.2;688.4;17395.3;9.5
2017;jul-17;12/07/2017;Miercoles habiles;6993.8;1932.9;1444.2;1992.9;988.5;1335.7;895.3;619.9;665.1;16868.4;15.6
2017;jul-17;13/07/2017;Jueves Habiles;6063.3;1830.1;1380.7;1855.2;956.4;1286.8;885.8;613.8;670.2;15542.3;20.6
2017;jul-17;14/07/2017;Viernes habiles;6414.0;1843.0;1357.0;1852.3;939.8;1263.3;916.9;583.1;662.5;15831.9;15.5
2017;jul-17;15/07/2017;Sabado o Semilaborable;6230.8;1772.6;1261.6;1681.5;905.7;1187.9;874.7;546.6;636.1;15097.5;13.4
2017;jul-17;16/07/2017;Domingo o Feriado;6773.9;1605.5;1268.4;1635.2;914.1;1221.2;775.3;549.3;619.0;15362.0;7.3
2017;jul-17;17/07/2017;Lunes habiles;7969.4;1859.7;1593.6;2129.8;1010.1;1387.8;978.9;607.7;639.0;18175.8;5.8
2017;jul-17;18/07/2017;Martes Habiles;7864.3;1945.6;1614.4;2203.2;1018.3;1470.8;1070.2;604.6;637.5;18429.0;8.9
2017;jul-17;19/07/2017;Miercoles habiles;7537.2;1952.8;1536.2;2145.5;994.9;1437.3;1083.1;604.9;634.4;17926.3;11.6
2017;jul-17;20/07/2017;Jueves Habiles;7060.5;1938.0;1480.8;2054.2;960.4;1396.3;1032.7;591.7;656.3;17170.8;13.4
2017;jul-17;21/07/2017;Viernes habiles;6772.3;1902.5;1453.0;2000.3;941.6;1322.3;976.7;586.9;659.6;16615.2;11.9
2017;jul-17;22/07/2017;Sabado o Semilaborable;6001.8;1774.9;1260.7;1722.4;895.9;1242.7;887.5;555.2;642.1;14983.3;14.0
2017;jul-17;23/07/2017;Domingo o Feriado;5573.8;1586.0;1096.1;1455.3;836.0;1103.4;770.4;530.7;631.5;13583.3;14.5
2017;jul-17;24/07/2017;Lunes habiles;6716.5;1832.5;1372.6;1825.3;918.6;1194.1;886.9;590.6;664.4;16001.5;12.7
2017;jul-17;25/07/2017;Martes Habiles;6965.7;1916.0;1405.4;1945.9;902.0;1214.8;929.6;597.5;664.0;16541.0;12.2
2017;jul-17;26/07/2017;Miercoles habiles;6520.5;1922.5;1387.7;1914.9;948.7;1210.3;925.1;602.9;656.2;16088.8;16.1
2017;jul-17;27/07/2017;Jueves Habiles;5830.0;1853.0;1353.0;1828.5;940.0;1196.1;910.0;598.9;658.1;15167.4;19.1
2017;jul-17;28/07/2017;Viernes habiles;5440.9;1775.8;1312.0;1784.0;940.2;1174.4;896.5;604.2;668.9;14596.8;21.0
2017;jul-17;29/07/2017;Sabado o Semilaborable;4788.7;1693.2;1168.7;1510.6;902.8;1144.9;852.2;580.5;662.8;13304.3;19.8
2017;jul-17;30/07/2017;Domingo o Feriado;5528.8;1560.4;1168.5;1399.8;884.2;1081.6;805.9;561.4;651.6;13642.1;12.3
2017;jul-17;31/07/2017;Lunes habiles;6998.6;1850.3;1510.7;1941.3;973.9;1244.5;873.4;618.2;680.3;16691.2;11.1
2017;ago-17;01/08/2017;Martes Habiles;6944.1;1883.1;1581.9;2026.5;1008.9;1346.2;887.3;623.1;676.4;16977.4;13.0
2017;ago-17;02/08/2017;Miercoles habiles;6713.5;1849.9;1485.4;1992.9;976.4;1314.5;899.0;619.9;677.9;16529.4;13.0
2017;ago-17;03/08/2017;Jueves Habiles;6566.0;1859.2;1432.3;1966.2;961.9;1264.0;901.2;621.0;677.8;16249.6;13.3
2017;ago-17;04/08/2017;Viernes habiles;6393.8;1852.7;1432.4;1938.0;947.8;1239.8;896.6;612.1;672.1;15985.3;12.6
2017;ago-17;05/08/2017;Sabado o Semilaborable;5632.5;1725.4;1221.4;1636.5;884.1;1155.0;836.2;586.2;658.3;14335.6;14.8
2017;ago-17;06/08/2017;Domingo o Feriado;4910.1;1472.0;1050.3;1378.1;819.6;1067.4;762.5;545.8;639.7;12645.5;18.5
2017;ago-17;07/08/2017;Lunes habiles;5581.8;1771.8;1278.2;1778.0;904.4;1173.6;868.5;604.5;665.7;14626.6;17.5
2017;ago-17;08/08/2017;Martes Habiles;6222.5;1865.3;1331.0;1869.6;955.1;1197.6;900.1;602.8;670.1;15614.1;14.8
2017;ago-17;09/08/2017;Miercoles habiles;6338.2;1901.4;1362.4;1946.7;944.5;1224.7;878.8;598.1;670.5;15865.4;14.5
2017;ago-17;10/08/2017;Jueves Habiles;6445.8;1873.8;1367.5;1931.7;964.5;1200.7;902.7;604.2;664.9;15955.8;14.8
2017;ago-17;11/08/2017;Viernes habiles;6324.8;1882.5;1362.8;1869.9;969.2;1209.7;979.9;614.0;663.7;15876.5;16.2
2017;ago-17;12/08/2017;Sabado o Semilaborable;5753.9;1738.4;1210.5;1645.7;897.9;1204.7;847.7;571.7;647.0;14517.3;14.6
2017;ago-17;13/08/2017;Domingo o Feriado;5339.6;1534.7;1090.2;1433.3;827.1;1100.9;763.4;533.3;642.7;13265.2;12.8
2017;ago-17;14/08/2017;Lunes habiles;6143.5;1762.0;1326.0;1814.9;902.3;1196.8;863.3;592.1;671.8;15272.8;15.2
2017;ago-17;15/08/2017;Martes Habiles;5974.0;1818.7;1337.5;1847.5;916.7;1221.0;871.9;598.6;672.7;15258.6;15.8
2017;ago-17;16/08/2017;Miercoles habiles;6069.0;1808.5;1344.7;1836.7;917.9;1213.3;867.0;600.9;667.1;15325.0;13.6
2017;ago-17;17/08/2017;Jueves Habiles;6058.4;1803.6;1334.7;1811.4;910.0;1212.9;864.9;598.1;663.9;15257.9;16.0
2017;ago-17;18/08/2017;Viernes habiles;5622.2;1788.3;1303.5;1800.9;894.2;1206.5;897.0;596.2;671.4;14780.1;18.2
2017;ago-17;19/08/2017;Sabado o Semilaborable;5227.4;1742.3;1134.1;1556.0;833.5;1146.4;874.0;559.0;653.1;13725.8;15.7
2017;ago-17;20/08/2017;Domingo o Feriado;5154.1;1601.1;1026.7;1376.3;780.0;1038.6;753.5;533.3;634.7;12898.3;12.3
2017;ago-17;21/08/2017;Domingo o Feriado;5377.8;1559.5;1071.8;1424.4;806.8;1063.4;798.6;545.2;639.0;13286.6;11.6
2017;ago-17;22/08/2017;Martes Habiles;6259.7;1790.8;1287.2;1795.7;891.1;1184.4;877.6;521.2;657.9;15265.5;13.8
2017;ago-17;23/08/2017;Miercoles habiles;5953.2;1818.2;1335.4;1831.2;921.7;1204.2;917.8;566.0;697.7;15245.3;17.5
2017;ago-17;24/08/2017;Jueves Habiles;5666.4;1776.8;1322.1;1786.0;933.8;1207.6;1028.9;596.6;700.6;15018.8;20.8
2017;ago-17;25/08/2017;Viernes habiles;5666.8;1773.3;1305.2;1822.6;946.0;1201.9;1123.0;595.2;705.3;15139.3;18.3
2017;ago-17;26/08/2017;Sabado o Semilaborable;5459.7;1634.3;1130.3;1554.6;889.9;1143.4;1001.1;560.9;688.8;14063.0;14.9
2017;ago-17;27/08/2017;Domingo o Feriado;5132.9;1490.7;1010.2;1344.1;809.3;1038.1;851.4;535.6;672.8;12885.1;15.9
2017;ago-17;28/08/2017;Lunes habiles;5637.4;1727.4;1265.2;1714.3;931.8;1181.1;973.8;589.4;664.2;14684.7;19.0
2017;ago-17;29/08/2017;Martes Habiles;5770.3;1823.6;1329.2;1784.1;990.8;1226.9;1108.0;598.3;617.3;15248.5;17.1
2017;ago-17;30/08/2017;Miercoles habiles;6237.5;1834.0;1364.1;1867.6;978.2;1204.1;898.1;593.1;620.6;15597.3;12.5
2017;ago-17;31/08/2017;Jueves Habiles;6128.1;1826.0;1373.3;1845.0;951.8;1197.5;871.0;584.4;628.3;15405.7;12.4
2017;sep-17;01/09/2017;Viernes habiles;5709.3;1773.4;1317.3;1803.8;921.7;1202.5;944.7;572.0;666.6;14911.4;17.7
2017;sep-17;02/09/2017;Sabado o Semilaborable;4842.0;1686.7;1128.2;1545.5;868.7;1144.2;1017.7;549.9;659.9;13442.8;21.4
2017;sep-17;03/09/2017;Domingo o Feriado;4709.7;1549.1;1027.0;1360.0;824.3;1075.2;1076.9;518.8;642.8;12784.1;17.2
2017;sep-17;04/09/2017;Lunes habiles;5975.4;1742.3;1304.0;1777.5;921.6;1183.1;1036.7;573.0;671.4;15185.1;13.5
2017;sep-17;05/09/2017;Martes Habiles;6133.2;1811.0;1351.0;1827.8;922.5;1195.3;878.2;586.7;683.0;15388.7;11.6
2017;sep-17;06/09/2017;Miercoles habiles;5998.2;1845.5;1347.0;1825.8;929.7;1193.6;899.6;583.6;687.9;15310.9;14.8
2017;sep-17;07/09/2017;Jueves Habiles;5743.0;1656.9;1305.4;1635.0;912.6;1206.1;940.4;588.3;701.7;14689.4;15.7
2017;sep-17;08/09/2017;Viernes habiles;5858.2;1742.8;1284.9;1732.2;897.2;1192.2;992.4;575.8;736.9;15012.6;13.9
2017;sep-17;09/09/2017;Sabado o Semilaborable;5336.0;1704.6;1164.9;1535.2;894.7;1126.8;989.5;559.9;695.9;14007.5;17.5
2017;sep-17;10/09/2017;Domingo o Feriado;4964.8;1539.4;1106.7;1338.9;831.8;1046.2;944.2;529.1;650.6;12951.7;18.1
2017;sep-17;11/09/2017;Lunes habiles;6026.7;1737.0;1331.3;1712.2;928.6;1183.8;854.6;568.2;669.7;15012.1;14.0
2017;sep-17;12/09/2017;Martes Habiles;5934.2;1821.6;1341.9;1811.9;921.0;1205.1;882.6;569.9;670.0;15158.3;13.4
2017;sep-17;13/09/2017;Miercoles habiles;5797.8;1796.8;1299.1;1778.8;904.7;1205.6;903.2;569.5;659.2;14914.6;14.5
2017;sep-17;14/09/2017;Jueves Habiles;5557.5;1783.4;1295.7;1739.2;899.5;1196.5;892.8;577.6;658.8;14601.0;18.5
2017;sep-17;15/09/2017;Viernes habiles;5670.3;1800.2;1344.0;1786.9;924.7;1219.2;872.7;575.9;654.6;14848.6;13.9
2017;sep-17;16/09/2017;Sabado o Semilaborable;5156.0;1683.1;1177.2;1577.1;864.6;1160.8;827.5;538.4;641.1;13626.0;14.3
2017;sep-17;17/09/2017;Domingo o Feriado;4631.8;1504.3;1019.1;1368.8;772.1;1054.1;781.6;503.6;615.3;12250.7;15.2
2017;sep-17;18/09/2017;Lunes habiles;5307.0;1707.4;1242.5;1692.8;856.4;1164.7;860.2;547.3;637.2;14015.5;17.5
2017;sep-17;19/09/2017;Martes Habiles;5344.1;1730.2;1283.9;1746.9;881.3;1208.2;943.7;550.3;633.2;14321.8;18.5
2017;sep-17;20/09/2017;Miercoles habiles;5357.7;1777.9;1262.3;1793.7;903.3;1260.3;1126.3;556.0;637.5;14675.2;21.4
2017;sep-17;21/09/2017;Jueves Habiles;6040.5;1783.1;1292.2;1805.2;895.6;1197.4;1063.5;556.6;666.5;15300.5;13.3
2017;sep-17;22/09/2017;Viernes habiles;5916.7;1778.4;1291.9;1827.5;898.9;1186.9;902.1;559.4;646.7;15008.5;13.6
2017;sep-17;23/09/2017;Sabado o Semilaborable;5018.7;1662.2;1108.9;1549.8;835.0;1150.1;837.6;524.3;642.6;13329.1;15.3
2017;sep-17;24/09/2017;Domingo o Feriado;4404.5;1479.1;987.9;1359.6;754.9;1057.6;814.3;494.9;619.0;11971.6;17.9
2017;sep-17;25/09/2017;Lunes habiles;5111.7;1676.3;1226.3;1716.3;851.5;1200.7;1007.9;543.9;639.2;13973.7;19.7
2017;sep-17;26/09/2017;Martes Habiles;5747.4;1812.8;1304.2;1808.8;905.3;1317.7;1145.6;569.4;651.1;15262.4;14.8
2017;sep-17;27/09/2017;Miercoles habiles;6142.9;1813.4;1376.7;1800.2;957.4;1263.7;1028.0;578.6;658.7;15619.7;13.0
2017;sep-17;28/09/2017;Jueves Habiles;5951.5;1829.4;1415.1;1868.6;963.0;1200.5;897.1;569.5;659.2;15353.7;13.9
2017;sep-17;29/09/2017;Viernes habiles;5735.5;1808.8;1332.9;1812.1;917.8;1200.0;899.0;566.8;663.4;14936.3;15.6
2017;sep-17;30/09/2017;Sabado o Semilaborable;4878.8;1676.0;1097.9;1578.1;837.6;1154.1;919.7;532.3;653.0;13327.5;19.0
2017;oct-17;01/10/2017;Domingo o Feriado;4680.3;1477.1;943.9;1322.9;748.0;1053.8;808.0;507.0;642.0;12183.1;16.0
2017;oct-17;02/10/2017;Lunes habiles;5680.7;1655.5;1220.6;1672.4;854.8;1158.1;805.3;554.3;667.4;14269.1;15.5
2017;oct-17;03/10/2017;Martes Habiles;5624.5;1725.7;1276.8;1754.8;883.2;1208.2;868.2;556.4;664.0;14561.9;17.7
2017;oct-17;04/10/2017;Miercoles habiles;5382.5;1723.4;1279.2;1767.3;845.1;1275.5;896.0;543.4;645.7;14358.1;19.7
2017;oct-17;05/10/2017;Jueves Habiles;5235.0;1687.8;1273.7;1771.9;851.2;1319.1;1010.3;529.3;637.7;14316.0;21.4
2017;oct-17;06/10/2017;Viernes habiles;5174.0;1695.0;1263.4;1764.4;892.6;1312.5;1039.4;542.0;641.2;14324.4;18.7
2017;oct-17;07/10/2017;Sabado o Semilaborable;4645.4;1603.8;1104.4;1511.7;857.1;1236.9;919.3;525.4;636.7;13040.6;16.5
2017;oct-17;08/10/2017;Domingo o Feriado;4299.9;1453.4;993.5;1375.2;771.2;1171.4;930.1;496.9;617.9;12109.6;17.7
2017;oct-17;09/10/2017;Lunes habiles;5116.5;1639.2;1235.3;1690.3;870.6;1236.0;981.0;539.4;641.4;13949.6;19.0
2017;oct-17;10/10/2017;Martes Habiles;5271.1;1700.8;1278.6;1759.0;890.9;1229.6;987.2;552.5;636.8;14306.5;16.8
2017;oct-17;11/10/2017;Miercoles habiles;5327.5;1705.4;1314.6;1758.7;917.8;1224.0;1038.5;553.0;639.2;14478.8;16.3
2017;oct-17;12/10/2017;Jueves Habiles;5845.5;1745.1;1385.9;1810.9;903.7;1219.8;985.3;550.8;639.5;15086.5;13.5
2017;oct-17;13/10/2017;Viernes habiles;5802.6;1743.6;1350.3;1826.6;897.1;1216.6;892.3;547.8;669.8;14946.8;14.7
2017;oct-17;14/10/2017;Sabado o Semilaborable;4850.7;1601.8;1121.8;1564.9;822.9;1159.2;850.1;521.9;688.7;13182.1;16.3
2017;oct-17;15/10/2017;Domingo o Feriado;4152.7;1416.0;937.1;1319.4;726.8;1012.0;765.8;487.2;673.9;11490.8;18.1
2017;oct-17;16/10/2017;Domingo o Feriado;4251.9;1400.5;1016.4;1389.6;770.3;1095.1;892.3;506.0;638.2;11960.2;22.4
2017;oct-17;17/10/2017;Martes Habiles;5189.8;1610.3;1309.7;1738.0;890.2;1352.8;1242.0;549.4;618.7;14500.8;22.0
2017;oct-17;18/10/2017;Miercoles habiles;5218.6;1651.0;1362.3;1753.5;927.9;1563.6;1465.9;547.0;619.0;15108.8;20.1
2017;oct-17;19/10/2017;Jueves Habiles;4966.3;1610.6;1277.8;1721.8;917.6;1374.3;990.5;539.7;621.9;14020.4;17.0
2017;oct-17;20/10/2017;Viernes habiles;5157.9;1680.1;1300.1;1751.9;926.8;1354.1;1004.1;542.5;625.9;14343.4;18.9
2017;oct-17;21/10/2017;Sabado o Semilaborable;4580.0;1577.2;1098.1;1510.5;852.5;1258.7;969.8;512.4;611.9;12971.0;16.0
2017;oct-17;22/10/2017;Domingo o Feriado;4347.1;1415.1;973.4;1318.5;766.3;1055.0;781.6;487.3;605.3;11749.8;13.2
2017;oct-17;23/10/2017;Lunes habiles;5193.4;1644.4;1232.6;1624.3;869.2;1189.6;862.6;534.3;617.2;13767.6;16.5
2017;oct-17;24/10/2017;Martes Habiles;5211.0;1688.9;1283.6;1737.2;926.9;1303.1;985.7;540.2;616.9;14293.5;20.8
2017;oct-17;25/10/2017;Miercoles habiles;5306.6;1698.5;1288.1;1786.9;962.8;1443.9;991.4;544.8;613.6;14636.4;20.9
2017;oct-17;26/10/2017;Jueves Habiles;5385.8;1704.6;1269.4;1861.4;962.7;1427.1;924.4;543.8;604.0;14683.2;22.2
2017;oct-17;27/10/2017;Viernes habiles;5201.6;1627.4;1256.4;1724.6;949.6;1363.3;928.0;538.5;605.5;14194.9;18.1
2017;oct-17;28/10/2017;Sabado o Semilaborable;4602.4;1574.9;1118.5;1533.7;901.2;1285.2;897.9;510.8;608.3;13033.0;17.0
2017;oct-17;29/10/2017;Domingo o Feriado;4234.0;1434.3;992.2;1349.7;766.1;1265.0;861.8;478.7;595.7;11977.6;22.2
2017;oct-17;30/10/2017;Lunes habiles;4948.4;1656.7;1221.8;1661.9;892.6;1375.9;1009.9;527.4;619.5;13914.0;19.3
2017;oct-17;31/10/2017;Martes Habiles;5190.1;1718.1;1261.6;1765.6;931.7;1360.7;1006.3;536.4;609.3;14379.9;19.3
2017;nov-17;01/11/2017;Miercoles habiles;5257.8;1735.8;1293.4;1791.9;952.1;1414.9;992.8;533.9;607.6;14580.3;21.9
2017;nov-17;02/11/2017;Jueves Habiles;5235.0;1737.2;1299.8;1760.6;922.6;1529.5;1138.2;534.3;611.6;14768.7;19.0
2017;nov-17;03/11/2017;Viernes habiles;5215.2;1726.8;1274.5;1756.5;902.0;1427.6;949.1;530.4;600.1;14382.2;20.3
2017;nov-17;04/11/2017;Sabado o Semilaborable;4569.4;1633.4;1098.7;1545.9;849.0;1213.6;858.8;508.9;599.2;12877.0;19.3
2017;nov-17;05/11/2017;Domingo o Feriado;4243.0;1474.6;990.1;1393.9;789.0;1097.5;842.7;476.7;583.2;11890.8;21.2
2017;nov-17;06/11/2017;Lunes habiles;5219.2;1717.0;1289.9;1815.8;911.3;1288.2;1003.4;525.3;601.5;14371.5;21.6
2017;nov-17;07/11/2017;Martes Habiles;5294.9;1716.6;1277.3;1791.8;878.6;1411.9;1066.7;523.5;623.1;14584.4;21.0
2017;nov-17;08/11/2017;Miercoles habiles;5431.8;1729.9;1266.1;1811.0;881.8;1379.6;1075.9;518.5;634.7;14729.2;22.6
2017;nov-17;09/11/2017;Jueves Habiles;5423.3;1698.1;1275.9;1817.8;907.9;1261.2;1097.1;526.2;634.0;14641.6;22.4
2017;nov-17;10/11/2017;Viernes habiles;5510.4;1711.5;1274.3;1866.8;921.8;1287.1;980.5;525.3;633.2;14711.0;23.7
2017;nov-17;11/11/2017;Sabado o Semilaborable;4681.4;1606.6;1157.2;1616.6;915.7;1319.5;961.2;510.5;624.3;13393.0;19.6
2017;nov-17;12/11/2017;Domingo o Feriado;4370.6;1458.9;1099.2;1476.6;897.6;1316.8;943.4;495.0;615.4;12673.4;18.0
2017;nov-17;13/11/2017;Lunes habiles;5648.3;1715.1;1501.7;2001.5;1091.2;1565.0;1101.4;575.9;640.9;15840.9;25.2
2017;nov-17;14/11/2017;Martes Habiles;6073.8;1777.5;1628.3;2187.0;1171.8;1689.1;1188.9;592.2;641.0;16949.8;26.0
2017;nov-17;15/11/2017;Miercoles habiles;6209.8;1757.9;1508.4;2138.4;1075.2;1796.6;1350.9;538.9;637.1;17013.3;25.9
2017;nov-17;16/11/2017;Jueves Habiles;5233.9;1690.8;1332.0;1812.3;977.2;1476.2;1124.5;538.9;647.5;14833.2;17.2
2017;nov-17;17/11/2017;Viernes habiles;5346.9;1741.2;1342.7;1858.3;974.3;1429.7;972.0;530.6;642.1;14837.8;22.0
2017;nov-17;18/11/2017;Sabado o Semilaborable;4474.5;1636.5;1127.0;1560.5;890.8;1264.4;907.1;510.1;672.8;13043.7;15.8
2017;nov-17;19/11/2017;Domingo o Feriado;4110.6;1442.1;1031.2;1409.9;828.2;1150.5;821.4;477.8;620.9;11892.6;20.3
2017;nov-17;20/11/2017;Domingo o Feriado;4290.7;1399.8;1094.5;1470.9;857.5;1328.9;944.2;487.7;625.3;12499.7;15.9
2017;nov-17;21/11/2017;Martes Habiles;4952.7;1615.1;1294.8;1724.2;936.2;1383.1;973.7;529.1;639.2;14047.9;16.7
2017;nov-17;22/11/2017;Miercoles habiles;5151.5;1712.6;1398.6;1791.9;1003.5;1387.3;924.3;553.9;644.2;14567.8;20.2
2017;nov-17;23/11/2017;Jueves Habiles;5387.8;1744.2;1529.1;1912.3;1060.3;1518.2;995.9;543.8;614.1;15305.7;24.4
2017;nov-17;24/11/2017;Viernes habiles;5043.7;1691.4;1331.8;1761.7;997.9;1602.2;1179.1;542.8;612.6;14763.4;15.4
2017;nov-17;25/11/2017;Sabado o Semilaborable;4571.6;1615.6;1168.3;1510.5;958.5;1373.7;952.7;534.9;619.5;13305.3;18.7
2017;nov-17;26/11/2017;Domingo o Feriado;4405.6;1502.8;1135.7;1384.5;948.6;1328.6;866.1;528.3;597.1;12697.4;22.5
2017;nov-17;27/11/2017;Lunes habiles;5187.8;1667.9;1369.0;1810.2;979.4;1588.2;1097.5;543.7;627.6;14871.3;20.5
2017;nov-17;28/11/2017;Martes Habiles;5130.2;1720.3;1395.0;1846.3;1007.2;1650.1;1202.4;564.3;664.4;15180.3;16.3
2017;nov-17;29/11/2017;Miercoles habiles;5373.0;1778.0;1445.3;1976.1;1081.5;1738.4;1326.5;586.6;664.2;15969.6;21.9
2017;nov-17;30/11/2017;Jueves Habiles;5588.5;1842.6;1434.3;2042.5;1111.1;1654.7;1356.3;585.6;650.3;16266.0;23.4
2017;dic-17;01/12/2017;Viernes habiles;5666.2;1729.6;1431.7;2056.8;981.0;1549.8;1382.7;562.1;598.2;15958.1;22.7
2017;dic-17;02/12/2017;Sabado o Semilaborable;5081.3;1668.4;1198.7;1771.1;806.8;1285.8;1349.0;495.0;588.1;14244.2;23.4
2017;dic-17;03/12/2017;Domingo o Feriado;4476.9;1431.8;1023.6;1480.8;722.9;1122.0;1161.8;479.6;566.9;12466.2;21.9
2017;dic-17;04/12/2017;Lunes habiles;5202.3;1634.9;1270.2;1824.0;833.6;1243.4;1257.2;536.8;628.1;14430.4;19.6
2017;dic-17;05/12/2017;Martes Habiles;5523.5;1742.2;1344.1;1938.3;878.9;1274.6;1300.6;561.7;648.3;15212.2;22.4
2017;dic-17;06/12/2017;Miercoles habiles;6010.6;1806.9;1431.3;2105.2;933.2;1393.7;1412.2;594.0;620.3;16307.4;25.3
2017;dic-17;07/12/2017;Jueves Habiles;6071.3;1843.7;1541.6;2344.8;1013.5;1598.0;1500.5;608.7;621.9;17143.9;24.0
2017;dic-17;08/12/2017;Domingo o Feriado;5558.2;1646.7;1282.2;2019.3;961.5;1638.0;1445.5;575.3;593.7;15720.4;27.3
2017;dic-17;09/12/2017;Sabado o Semilaborable;5972.8;1707.3;1298.0;2090.5;982.6;1503.1;1398.2;561.8;613.5;16127.8;29.6
2017;dic-17;10/12/2017;Domingo o Feriado;5121.1;1562.2;1254.0;1887.2;959.4;1429.9;1382.6;536.0;593.1;14725.4;24.9
2017;dic-17;11/12/2017;Lunes habiles;5333.9;1719.6;1472.6;2005.8;1070.8;1626.8;1436.0;601.5;637.7;15904.6;18.3
2017;dic-17;12/12/2017;Martes Habiles;5846.9;1849.2;1562.1;2101.7;1144.9;1680.1;1412.7;630.9;544.7;16773.2;24.2
2017;dic-17;13/12/2017;Miercoles habiles;6327.6;1873.4;1536.7;2234.1;1040.3;1835.7;1555.0;588.0;557.8;17548.6;26.2
2017;dic-17;14/12/2017;Jueves Habiles;6426.7;1883.7;1548.7;2126.7;1127.8;1673.7;1581.8;591.9;654.8;17615.8;26.3
2017;dic-17;15/12/2017;Viernes habiles;7185.3;1994.5;1697.4;2331.8;1180.4;1728.8;1569.5;621.5;648.0;18957.1;27.3
2017;dic-17;16/12/2017;Sabado o Semilaborable;6333.5;1891.9;1686.9;2271.1;1220.1;1861.9;1671.7;577.0;608.7;18122.7;26.4
2017;dic-17;17/12/2017;Domingo o Feriado;4407.2;1471.7;976.7;1523.7;881.6;1500.8;1351.7;469.2;587.8;13170.4;22.4
2017;dic-17;18/12/2017;Lunes habiles;5013.2;1574.7;1301.8;1649.9;1003.2;1310.7;1226.1;554.1;603.2;14236.8;19.2
2017;dic-17;19/12/2017;Martes Habiles;5073.0;1554.8;1366.5;1668.1;1131.0;1453.8;1459.6;605.9;601.1;14913.7;18.7
2017;dic-17;20/12/2017;Miercoles habiles;5560.5;1831.2;1594.7;2000.6;1277.5;1695.5;1456.9;642.3;659.6;16718.8;22.3
2017;dic-17;21/12/2017;Jueves Habiles;6527.2;1879.8;1503.7;2246.6;1186.2;1722.5;1568.1;609.6;621.0;17864.8;27.1
2017;dic-17;22/12/2017;Viernes habiles;7250.3;1970.0;1538.1;2406.8;1242.2;1565.9;1576.4;607.4;620.1;18777.2;27.7
2017;dic-17;23/12/2017;Sabado o Semilaborable;5091.2;1619.3;1153.4;1799.1;979.6;1405.1;1396.9;530.1;596.6;14571.3;24.8
2017;dic-17;24/12/2017;Domingo o Feriado;4304.3;1423.9;1048.1;1423.9;928.0;1200.2;1240.1;519.8;599.2;12687.5;18.3
2017;dic-17;25/12/2017;Domingo o Feriado;4547.2;1319.4;1074.1;1432.1;925.7;1244.1;1143.7;528.3;619.5;12834.1;25.6
2017;dic-17;26/12/2017;Martes Habiles;6887.0;1876.2;1525.5;2091.7;1173.0;1600.8;1431.0;604.5;613.2;17802.8;29.2
2017;dic-17;27/12/2017;Miercoles habiles;7215.1;1980.8;1438.7;2293.0;1155.9;1662.3;1629.8;641.4;613.0;18630.0;26.9
2017;dic-17;28/12/2017;Jueves Habiles;7405.4;2104.9;1571.8;2291.7;1271.5;1489.6;1515.5;679.2;658.9;18988.5;29.3
2017;dic-17;29/12/2017;Viernes habiles;7803.5;2188.6;1708.4;2299.3;1341.5;1632.4;1382.7;701.4;618.7;19676.5;29.7
2017;dic-17;30/12/2017;Sabado o Semilaborable;7105.2;2007.5;1593.2;2270.8;1222.2;1676.0;1487.3;600.4;605.4;18568.1;31.2
2017;dic-17;31/12/2017;Domingo o Feriado;4819.8;1513.7;1142.0;1716.7;1002.8;1494.1;1536.1;520.6;580.4;14326.1;23.1
2018;ene-18;01/01/2018;Domingo o Feriado;4219.2;1301.2;958.8;1298.7;837.9;1098.2;1193.7;506.1;565.6;11979.4;22.8
2018;ene-18;02/01/2018;Martes Habiles;5791.3;1712.6;1310.8;1810.1;1059.8;1300.5;1207.2;574.3;596.8;15363.5;25.8
2018;ene-18;03/01/2018;Miercoles habiles;6270.8;1904.7;1465.5;2042.7;1145.2;1490.0;1320.3;588.5;617.2;16844.8;25.5
2018;ene-18;04/01/2018;Jueves Habiles;7223.8;1983.1;1645.5;2296.6;1259.5;1633.3;1424.9;593.6;622.4;18682.8;29.5
2018;ene-18;05/01/2018;Viernes habiles;6074.6;1785.9;1432.8;2195.0;1120.4;1691.5;1535.3;561.7;601.7;16999.0;25.3
